dataset,query,knob,value,repetition,seconds
futures,group_by,datafusion.execution.parquet.bloom_filter_on_read,false,1,0.026936
futures,group_by,datafusion.execution.parquet.bloom_filter_on_read,false,2,0.125437
futures,group_by,datafusion.execution.parquet.bloom_filter_on_read,false,3,0.066610
tpch,group_by,datafusion.execution.parquet.bloom_filter_on_read,false,1,0.524586
tpch,group_by,datafusion.execution.parquet.bloom_filter_on_read,false,2,0.515931
tpch,group_by,datafusion.execution.parquet.bloom_filter_on_read,false,3,0.543120
tpch,hash_join,datafusion.execution.parquet.bloom_filter_on_read,false,1,1.227063
tpch,hash_join,datafusion.execution.parquet.bloom_filter_on_read,false,2,1.135010
tpch,hash_join,datafusion.execution.parquet.bloom_filter_on_read,false,3,1.095004
tpch,sort_merge_join,datafusion.execution.parquet.bloom_filter_on_read,false,1,5.840587
tpch,sort_merge_join,datafusion.execution.parquet.bloom_filter_on_read,false,2,5.789448
tpch,sort_merge_join,datafusion.execution.parquet.bloom_filter_on_read,false,3,5.848927
futures,window,datafusion.execution.parquet.bloom_filter_on_read,false,1,0.799606
futures,window,datafusion.execution.parquet.bloom_filter_on_read,false,2,0.817352
futures,window,datafusion.execution.parquet.bloom_filter_on_read,false,3,0.643794
iceberg,append_files,datafusion.execution.parquet.bloom_filter_on_read,false,1,0.786985
iceberg,append_files,datafusion.execution.parquet.bloom_filter_on_read,false,2,0.777349
iceberg,append_files,datafusion.execution.parquet.bloom_filter_on_read,false,3,0.791492
iceberg,overwrite_partition,datafusion.execution.parquet.bloom_filter_on_read,false,1,0.170807
iceberg,overwrite_partition,datafusion.execution.parquet.bloom_filter_on_read,false,2,0.174176
iceberg,overwrite_partition,datafusion.execution.parquet.bloom_filter_on_read,false,3,0.168460
iceberg,merge_updates,datafusion.execution.parquet.bloom_filter_on_read,false,1,0.614465
iceberg,merge_updates,datafusion.execution.parquet.bloom_filter_on_read,false,2,0.602800
iceberg,merge_updates,datafusion.execution.parquet.bloom_filter_on_read,false,3,0.600483
